"","prod","title","author","date","stars","comments"
"35","Spotify","almost awsome","Sally  hale","November 27, 2014",4,"i love the fact that this is free and our favorite music i shared spotify with all of my friends but here comes the negative thing tablets don t call out of state with a bid ass screen it should be music anywhere for free no internet i rest my caseðððððððððððð"
"36","Spotify","good app","mjbjn05","March 2, 2016",4,"i find that this app is better than others that i have tried however it does seem to freeze up from time to time during songs changings i guess nothing is perfect the download went fine with no hangups overall it s a good application "
"37","Spotify","spotlight is great","Brenda Wilson","August 26, 2017",5,"i just love spotlight premiumi don t have to listen to ads and interrupt my listening they have all the great songs"
"38","Spotify","spotify","Brittany","June 8, 2017",5,"i love all the premade playlists "
"39","Spotify","spotify is my favorite music service","Grant Jones","December 11, 2015",4,"spotify is my favorite music service way better than pandora and other online radios the ability to select and listen to any song i want is what puts it over the top i can even listen to radio stations of my favorite artists if i want to thanks spotify "
"40","Spotify","awesome","Jamie Wheeler","March 29, 2017",5,"it has all the music i need thank creator s"
"41","Spotify","love it","Monica","April 7, 2016",5,"i can listen to whatever i want and like when it comes to my favorites i can listen to them and i just love it and i get to block my teachers out in school while listening to music by bryson tiller trapsoul on this app thank you"
"42","Spotify","spotify perks","Dana","April 21, 2017",5,"works very well on my tablet and even plays while i play a game spotify premium is even better because there are no commercials and that is the best "
"43","Spotify","great music app","Fan of HSS","February 19, 2016",4,"has lots of popular songs however i was disappointed that taylor swift wasn t on here she is my favorite singer so i wanted to hear her music otherwise good music app you can create your own public channels and playlists i recommend"
"44","Spotify","sathy","Amazon Customer","January 18, 2017",5,"a great music channel "
"45","Spotify","thumbs up","Desiree Michelle Campos","May 28, 2017",4,"love spotify my go to for listening to music the mobi e version is more restrictive but it is still good "
"46","Spotify","its awesomeness i love i can find all the music i really really ","Amazon Customer","June 4, 2017",5,"its awesomeness i love i can find all the music i really really like i mean all music it a amazing app "
"47","Spotify","the best","mrmiyagi62501","January 4, 2017",5,"the best third party music player anyone could ask for "
"48","Spotify","great app","Emy64","December 17, 2014",4,"i love this app it is pretty great the only fault i have is that it says i need wifi to listen tothe songs ive downloaded unless i get the upgrade when i go to get the upgrade there is none so this makes me mad a lil bc ive already deleted my old music app but other than that its a great app and i love the way you can organize the music "
"49","Spotify","love it ","Shirley Turnbow","October 7, 2017",5,"have been a spotify customer for years love being able to research and find songs and artists when i want to "
"50","Spotify","so far great all the music i love and can download and ","Raymond","December 25, 2016",5,"so far great all the music i love and can download and listen while at work home andon the go i hope it does not change we will see when i get back from mexico "
"51","Spotify","i thought it was just a mith","good","August 15, 2016",5,"oh my ward i can listen to listen to any song i want to when ever i want to with premium best app i have ever had i really thought it was to good to be a mith but its a true 😄😄😄😄😄😄😄😄😄😄"
"52","Spotify","awsome ","Maggie's","January 11, 2016",5,"i don t pay but if you choose to i think it would be worth it i listen to it if i can t sleep or if i feel stressed or just want to listen to music atleast try it if you don t like it you can always uninstall you have nothing to lose "
"53","Spotify","but overall very good ","Betsy Van Vlack","April 26, 2017",4,"a few too many interruptions for my taste but overall very good "
"54","Spotify","highly recommend","candi","February 25, 2015",5,"i love this music app it s the best it has so many choices there s browse many genres to choose from the radio and the best yet listen to entire albums it s awesome get it or at least give it a try and it s free there are ads but so not that many there is the option to upgrade to remove ads and whatever else "
"55","Spotify","best music app ever","sassygirlkm","October 2, 2016",5,"this app is literally my life i love it so much i use this app for all my music and i use it everyday even the free version is amazing this app is definitely the best for music "
"56","Spotify","better than pandora ","p. evelyn","October 3, 2014",5,"love this app you can actually hear the song you want to hear you dont have to wait for it play like pandora also you can rewind fast forward and start the song over sign up is literally less than 5 seconds super easy to make your playlist and search for songs love it my new favortie app "
"57","Spotify","great ","Al Malabeh","May 30, 2017",5,"great app "
"58","Spotify","great app","Skot","May 28, 2017",5,"best music app ever created in my opinion been a loyal subscriber for 5 years "
"59","Spotify","great app","RISP10","October 22, 2017",5,"i love how it is free there are minimal commercials and how have millions of songs and the ability to make and share playlists and music all at your fingertips "
"60","Spotify","love this app ","Kayleigh Nichols","October 1, 2017",5,"spotify has all the best music for every genre all the new and all the best music can be found on this app and you can even download it for off line use 11/10 "
"61","Spotify","love it easy to use","V Garcia","November 3, 2017",5,"love it easy to use my favorite is to browse new artists "
"62","Spotify","amazing ","Ruth","April 6, 2017",5,"has all the rock even underground like hu nothing is censored"
"63","Spotify","great","Amy Hollander Butler","September 20, 2015",5,"group at ap"
"64","Spotify","very useful","Doctor Derps","January 9, 2016",5,"this app is very useful i love it they give you a month or so of free premium this app even helps youcfind new music my only issue with this app is after your free premium you can t listen to music offline without getting premium derpy"
"65","Spotify","great app","Travis","October 16, 2017",5,"i love this app i have had it for years and it has been working excellent "
"66","Spotify","great app","avamaria zenick","April 9, 2017",5,"i love this app so much and i am a kid my mom puts it on for her salon music it has all of the songs i know and more get this app "
"67","Spotify","love it ","Angel Cash","August 25, 2017",4,"awesome love that you can make your own playlists would be 5 stars if not for all the ads but that s what you get with free stuff "
"68","Spotify","four stars","John E. Cohen II","July 31, 2017",4,"very user friendly also it has a vast collection of music to choose from "
"69","Spotify","awesome music app","Cool","June 7, 2016",5,"this app is the best for listening to music you can make you re own playlist and for the kindle fire hd there is a glitch that last you skip the songs without premium i totally recommend that you download it "
"70","Spotify","spotify u mean supa fly ayyyyyy","Tami Reece","February 1, 2017",5,"is very good and very helpful for studying i like that it keeps playing your music even if you exit out of the spotify app could add more anime open is tho 🎌🎏"
"71","Spotify","wwwaaaaaayyyy better than pandora but","I would suggest it","November 28, 2016",4,"i love this app i really do but i just have a song request i would love it if you guys put the song here comes the boom by nelly otherwise greatest music app ever "
"72","Spotify","five stars","RETIRED Border Cop","May 25, 2017",5,"awesome you can make your own 60 s and 70 s playlists great "
"73","Spotify","five stars","marc owens","March 17, 2017",5,"great"
"74","Spotify","best music app ever","Kyle Smith","July 13, 2015",5,"spotting delivers the best of the best it uses up to 320 mbps and has almost any song it has offline mode for premium members and uses sweet quality for families each additional premium account is 50 off same with students stop listening to grooveshark and pandora and get spotify :)"
"75","Spotify","netflix for music but with a free option ","daniel echevarria","January 16, 2016",5,"love that i can download directly to my devices unfortunately you have to pay for the feature but the 0 99 for 3 months promo is a great deal i will gladly pay 9 99 a month afterwards to keep the paid benefits which there area many of "
"76","Spotify","great for listening to a","Julie","January 16, 2016",5,"great for listening to a variety of music you can easily search and find just about any song or artist that you like then spotify finds similar music for you also has a ton of browser options i like to pick my music by what mood i m in "
"77","Spotify","it s like hitting the lottery","Amazon Customer","September 22, 2016",5,"it s like hitting the lottery i am able to hear any song i want for the past 60 years sometimes i want to listen to an old song and spotify makes this possible thank you spotify "
"78","Spotify","are you sure you want to let stranger know what is your mood?","jose","September 4, 2014",3,"sorry for some customers might crazy love spotify choice yes the sporify app is giving a list of genre followed by human mood those list looks fun and catchy but my mood always change and lazy style of myself is not used to tell spotify company what time is my happy mood what time is my sad mood it is let the cat out of the bag meanwhile since download this app for 1 month i only hit the play once because my listen music style is basic as pandora hope my review is not what you looking for if so you might have a lot secret mood won t tell take care and hope you get the best music app from amazon cheeeeeeer for everyday "
"79","Spotify","spotify","Audra Kosensky","July 3, 2017",5,"i love this app sooooo much "
"80","Spotify","five for sure","D.Jenkins","December 22, 2016",5,"good for relaxation as a big music person i would give more stars if i could"
"81","Spotify","samelia lynon","Samuel A. Lynon","November 14, 2016",5,"i absolutely love this app it has everything songs and story s from all over the world indifferent languages you can even earn a new language with this am alta😍😍😘"
"82","Spotify","app please","AmyKerz","July 22, 2015",5,"this is the best music app"
"83","Spotify","five stars","David Whitehead","August 23, 2016",5,"awesome app and such a great way to discover new music"
"84","Spotify","the best music app","Alisha","May 26, 2016",5,"way better than pandora offers a lot even without premium you have way more options with tablets or laptops it s like having premium but free not the same story on a phone though i highly recommend this app"
"85","Spotify","love some spotify","Tia Kelly","July 18, 2017",4,"great app love that it connects to fb and has a huge variety of music very affordable for the paid app as well love spotify "
"86","Spotify","five stars","Albert Pajotte","August 24, 2017",5,"amazing"
"87","Spotify","greatest app ever","Anna Siemering","October 11, 2017",5,"it s the greatest app ever you can make your own playlist and search any song and it is great for on the road if you have a hot spot "
"88","Spotify","the best there is","Kevin Grisales","March 28, 2017",5,"tried all music apps saving an entire album for free is priceless even with shufflke on "
"89","Spotify","nice app for organizing music but don t like the idea ","Robert W.","February 2, 2016",3,"nice app for organizing music but don t like the idea that in order to listen off line need to pay for premium disappointing i won t be paying 10 a month maybe once and done where can i find a free app besides itunes thats free???"
"90","Spotify","very pleasant","travis","December 14, 2014",4,"i rather enjoy this music app is better than any other in terms of variety the ability to follow others and listen to their playlists tops the cake for me i love me music and listen to different styles depending on my mood only issue is that i am so very poor at remembering song artists song names etc this is a blessing "
"91","Spotify","what a great app ","Debbra Washington","August 23, 2016",4,"what a great app but i m still waiting for lemonade "
"92","Spotify","five stars","Alfredo","August 23, 2016",5,"its an amaing program all the músico you can find "
"93","Spotify","it s great","Martha G. Winch","June 22, 2017",5,"i am excited to have spotify and to be able to choose whatever music i am in the mood for thank you "
"94","Spotify","i love spotify the only thing that can get a ","Macy R.","May 1, 2017",4,"i love spotify the only thing that can get a little annoying is they don t have some songs on there "
"95","Spotify","please read my review before buying ","Kenzi","June 19, 2015",3,"i love this app but it sends me 71 emails every day one is 99 ways to listen to music your favorite music based on your search history please only buy this app to listen to music don t sign in with your email unless you have to i myself prefer rdio it s a great app to listen to music to "
"96","Spotify","lit","Tank","November 10, 2016",5,"i have loved spotify since day one and it continues to get better i would pick spotify over all the other music apps anytime of the year 5 star keep being amazing"
"97","Spotify","great for kindle fire hd for music in the background ","D. Lunn","July 30, 2015",5,"i use my spotify app for all my music listening now very little ads has every song i ve ever searched for including little known indie artists and big name bands highly recommend you can also put this on your kindle and the music will play in the background as you use it "
"98","Spotify","spotify","eabha","December 25, 2016",5,"i love this app so much you can get so much free music it s really crazy they have such much music they don t have taylor swift though which kind of sucks "
"99","Spotify","love offline option","Frederick L. Huntington","May 13, 2016",5,"spotify often has new albums soon after their release also artist radio and topical playlists fit my folky/alternative preferences much of the content is available for listening offline with premium i m hooked "
"100","Spotify","great app for the most part","Theresa Smith","August 1, 2015",3,"i love everything about this app except for the premium i bought premium at a great price of 99¢ for 3 months but when i go to spotify when i m in the car for example it says no internet connection and won t let me listen to music so i pretty much bought premium for nothing "
"101","Spotify","four stars","Amazon Customer","September 6, 2017",4,"i love how you can customize your list it not just a stations it s your music "
"102","Spotify","the best music app so far","Bethany","January 9, 2016",5,"i love spotify 20 times better than pandora you can rewind fast forward songs make lists save songs find so much new music pick lists by your mood or genre and many many more so glad i found this app you will love it give it a try"
"103","Spotify","best app","one direction 4567","November 9, 2014",5,"i love it i cant even describe it in words and its free i lets me repeat the song steal my girl by one direction awsome she knows that im never going to let her down bestappever lalalala its a music lovers heavon and dream thank you spotify now its time to listen to midnight memories by one direction bye see ya later guys"
"104","Spotify","love it love it ","Kindle Customer","September 12, 2016",5,"the music is great just be sure to listen to your fav music cuz then you can make a playlist i definitely reccomend this 👍👍👍👌👌👌"
"105","Spotify","while listening to opera the music is interrupted by musical ","Birdman","August 7, 2014",3,"while listening to opera the music is interrupted by musical commercials for contemporary music music sets a mood the commercials are such a jarring clash of genres that it destroys the mood of the music these interruptions are truly ill conceived i doubt popular music listeners would appreciate their music being interrupted by musical commercials for the met "
"106","Spotify","the only way to listen to music ","Nana #1","April 8, 2016",5,"we received spotify as a gift our kids had been recommending it to us for quite a while finally they gave us the premium version we love it listen to your favorites anytime anywhere we highly recommend spotify "
"107","Spotify","excellent","Melody Quintero","January 15, 2016",5,"for someone like me who has eclectic tastes and listen to music based on moods this is perfect i was told it as a good music service but i didn t want to try out of stubbornness but now i wish i had it sooner get the premium it s worth it"
"108","Spotify","awesome","Redwood","October 11, 2017",5,"it is very easy to use "
"109","Spotify","spotify is amazing","Don't Buy This Game!","October 6, 2015",5,"yes you can only use shuffle play on a mobile device if you re on the free version that s why i m always listen to the radio but if you like or don t you have to try it on the computer it s totally different i believe spotify completely earned five stars"
"110","Spotify","best app ever ","Susan","March 19, 2016",5,"i love this app so much i was so happy to know that you get 30 minutes of uninterrupted music then you just have to hear 1 ad that is like 30 seconds then you get 30 minutes of uninterrupted music best app ever "
"111","Spotify","good app","Kindle Customer","May 14, 2017",5,"i would like to see less repeats of songs on stations during the same listening session and actually removing thumbs down songs "
"112","Spotify","works great on my kindle fire ","ChicStylishGirl","April 14, 2016",5,"i use this on my kindle fire i love that i can see is to store my off line music on my external sd card or on my internal storage it s a great app and i m very happy with it really enjoying my student pricing as well"
"113","Spotify","three stars","Curt","May 4, 2017",3,"i enjoy the opportunity to hear the music i like "
"114","Spotify","suggestions for playlists","Virginia F","May 21, 2017",4,"when you do suggestions for a playlist with multiple genres you focus on one genre try and suggest songs for all the genres on the playlist :)"
"115","Spotify","perfect ♥","Savannah Danielowicz","November 12, 2015",5,"its awesome so much better than pandora but what would make it even better is if you added when concerts of your favorite bands are playing it would help people so much and you would get less complaints about the ads hope you consider my idea thanks "
"116","Spotify","better than pandora ","Amazon Customer","January 3, 2017",5,"best music app there ever was super easy to use and tons of music to choose from easy sign up and adding to your playlist is a breeze highly recomend😘🎤"
"117","Spotify","very nice music app ","JPK","November 19, 2016",4,"very good music app works well on my kindle fire hdx plays the music in the background while i preform other tasks nice selection of music and artists available "
"118","Spotify","very very good ","Domingo","January 3, 2017",5,"this app is very good i get to listen to my favorite music when i have wifi however u need to get spotify premium in order to listen to music without wifi "
"119","Spotify","amazing","michelle johnston","September 15, 2017",5,"i use this all the time in fact im listening tho music 🎶🎶🎶🎶right now"
"120","Spotify","love this app","Mary Jones","February 27, 2015",4,"love this app iv found every song iv looked for with only one artist and one song exception if i could have found those it would have been 5 stars it s very user friendly and i love that it let s me get entire albums at one time or pick and choose individual songs definitely recommend this app for music lovers "
"121","Spotify","better than iheartradio and pandora both ","Gerry D Pratt","November 3, 2016",5,"it s free commercial ever 30 minutes and they have every stone by every artist easy to navigate and create your own playlist too wish i found this 2 years ago "
"122","Spotify","it s worth getting","Sakeen2","May 31, 2016",4,"spotify is worth getting it does take a while to set up a playlist but i do have to recommend pandora to find new artists then deffinetly get spotify so you don t get random songs you don t want to hear "
"123","Spotify","five stars","theresa groneveldt","May 1, 2017",5,"it has all the music i like love it"
"124","Spotify","best app ever","Fun and Easy","May 3, 2017",5,"hope you download this app it is so cool and you can listen to all kind of music 💗💖❤👌👌👌👌👌"
"125","Spotify","i ve used other app s and i wasn t satisfied i love spotify music","Elizabeth","January 12, 2017",5,"awesome i love that i can find the songs i like and save them and listen to them whenever i want to like wisin brian mayer daddy yanqui sam smith etc "
"126","Spotify","love this free app","Debra Childers","May 20, 2016",5,"love this free app there are tons of new music all the time been with spotty for acouple of years and have no complaints with them if you want no ads there is a fee but spotfy doesn t hound you about it "
"127","Spotify","good","Amazon Customer","March 25, 2017",3,"ok"
"128","Spotify","luvvvvv ittttt","great music app","September 7, 2016",5,"best app ever use this app everyday better that apple music luv you spotify keep doing what your doing i m listening to spotify while writing this review lol luv u spotify 💗💗💗💗"
"129","Spotify","nice for work","Candy Bower","May 7, 2016",4,"i like being able to pick songs or albums to listen to creating my own stations is very important as i listen to it while i am at work depending on how your day is going can change what you want to listen to "
"130","Spotify","great","Graciela Stanford","November 16, 2015",4,"this app is pretty great let s you listen to any music you want but it also plays songs that arn t on your playlist but in the same genre if you get the whole pack thing that you have to pay for monthly then they only play the songs on your playlist "
"131","Spotify","love it ","Ms.C","March 26, 2017",5,"excellent glad to have access to all music in one place "
"132","Spotify","great app but needs one feature","pounditz","February 12, 2015",5,"really great app add your own specific music listen to stations by the the artist or songs like pandora but smarter and download music from spotify with a premium account but one feature is that i wish you could pay for premium via amazom store like a subscription other than that its an awesome app for music "
"133","Spotify","great app for streaming your music ","TheStreetDoc","August 13, 2015",5,"access to pretty much any song imaginable at the drop of a hat with a 9 99 spotify premium membership is a great deal in my mind this replaces all my long lost cd s and for a fraction of the price of buying songs individually five stars for the service and the app itself "
"134","Spotify","tje best","Ib.Jax","July 20, 2017",5,"the music streaming service ever "
"135","Spotify","five stars","RonS","June 13, 2015",5,"wide variety of music "
"136","Spotify","amazing","it is awesome.","February 28, 2016",5,"first my parents got and i was like what s this oh that s cool then my sis got it she loved it so you known i decided to try it it is amazing all the music is free and you just add it and go it s great i recommend it "
"137","Spotify","1st choice over pandora","Cassie Figueroa","September 3, 2015",5,"i love spotify for when i am in a specific mood i can put on my happy playlist when i m happy for example and it sets the environment so perfectly and it has all the classical music i need for when i m studying if i want something specific spotify is my go to app"
"138","Spotify","awesome","ccccggfcvvvhjk j hjkkkkkkkk","August 15, 2016",5,"this app has all of the songs you like and that you know"
"139","Spotify","three stars","Amazon Customer","September 4, 2017",3,"i had trouble using the product i seldom tried to use it and finally deleted it from my phone "
"140","Spotify","necessity to life lol","Amazon Customer","January 17, 2017",5,"any song to add to a playlist when i want to just hook up to bluetooth blast it and drown out life yeah i couldnt give up spotify for anything hardly"
"141","Spotify","nicole spotify lover ","Nicole Cress","January 3, 2017",5,"love everything about my spotify its so easy from me to navigate i never have any problems fining or getting to anything love love live my spotify "
"142","Spotify","two thumbs up","Cherish Hannaman","September 1, 2015",5,"easy to use all the songs i want are on there and all kinds of versions the only thing i don t like is that when i want to test out a song to see if it s the right one it doesn t let me listen to it without downloading it but it s still a good app two thumbs up :)"
"143","Spotify","the best","Jimini","January 28, 2015",5,"spotify is the best download site for those who want a great site for downloading their favourite music i have been using it to find my most wanted music and even music i haven t heard in years and i haven t been disappointed yet i would recommend this site to anyone who wants the best music download site out there "
"144","Spotify","amazing","Kindle Customer","May 30, 2017",5,"i love it because you get lots of more music"
"145","Spotify","okay i guess ","Critic","October 26, 2014",3,"was very thrilled when i saw that spotify had been made for a tablet so i logged in on my spotify account from my school laptop and saw all my music was there but now that it has been a few days it is being very annoying you can t play music unless in shuffle mode unless you are tolerant of nonsense like this this app is not for you "
"146","Spotify","very good ","Katboy","November 7, 2016",5,"i think this app is amazing its free with only occasional ads usually giving periods of ad free music the app is also easy to use and has many songs to enjoy "
"147","Spotify","spotify for life","Pjanae","November 14, 2017",5,"life changing loooooove my spotify i ll never go back "
"148","Spotify","r b and rap","lawrenceconlan3","May 30, 2017",5,"it gives a playlist of different artists you like and let s you make a playlist of only songs you like 😜👌🏀"
"149","Spotify","spotify","Noel","February 1, 2017",5,"it s a really good app"
"150","Spotify","awesome😲","smadge","June 20, 2017",5,"just got this and it had all my favorite music for free unlike amazon music i am loving it 😍"
"151","Spotify","hands down the best music application","Pete D","January 20, 2016",5,"works just as well as my iphone app does spotify is an excellent music service at a low cost users are able to listen to a seemingly endless collection of music without ads it is a fantastic app that i use multiple times daily "
"152","Spotify","awesome","Brinae","January 9, 2017",5,"i love this app it s great im actually using it right as i type it s great and it works even if u shut down the ipad or turn it off u should tots get it"
"153","Spotify","perfect","maybemoriah","December 25, 2016",5,"i have nothing but praise for this app i ve had it for a year and have been completely happy with it awesome selection love love love the playlists "
"154","Spotify","great","marvin","November 23, 2016",5,"best ever great "
"155","Spotify","epic","Tracy","October 17, 2017",5,"it s amazing hoomans"
"156","Spotify","easy listeniñg","Raymond","August 16, 2017",5,"love the function ability easy to use good mix of radio stations"
"157","Spotify","radio your way ","BayBay","May 3, 2017",5,"customize your own personal radio love it "
"158","Spotify","four stars","Kindle Customer CY","January 20, 2016",4,"easy to use"
"159","Spotify","best app so far","Viviana.x.Styles","July 14, 2017",5,"it s amazing i can listen to whatever i want even not on shuffle it is so good at hearing harry styles and all the 1d songs and 1d people"
"160","Spotify","hate it😈","ehren perez","March 17, 2016",4,"it doesn t give e you 30minutes of add free music i only play one song and then comes an add"
"161","Spotify","best music app ","Amazon Customer","June 19, 2016",5,"i practically depend on this app for my daily music needs i am band trash ) so hehe but this app is absolutely amazing waay better than apple music which is just a more expensive copy of spotify spotify is free unless you want premium but if you don t have premium and you play mudic on shuffle it actually gives good recommendations for songs for example if you re listening to toxic by britney spears because you like that song or like me are in the phandom or something they won t play like my chemical romance after they will reccomend like a song similar to toxic i m awkward just get the app "
"162","Spotify"," use it in other devices and the playlists are great ","Belinda Cortez","July 26, 2016",5,"i use it in other devices and the playlists are great "
"163","Spotify","five stars","jb2013","July 18, 2017",5,"great selection i like it a lot"
"164","Spotify","great","KiamN7","April 10, 2017",5,"it is an excellent way to listen to music and podcasts "
"165","Spotify","awesome app love the free version","Amazon Customer","August 23, 2016",5,"awesome app love the free version but wish i could choose the song on my phone like i can on my computer the ads are pretty few and far between pandora seems to have many more "
"166","Spotify","awesome app","Amazon Customer","January 23, 2017",5,"this is a great app to have when looking for different music"
"167","Spotify"," spotify best app ever ","Amazon Customer","January 9, 2017",5,"this is literally my favorite app on this entire tablet it has my fave a cappella group called pentatonix totally 100 worth downloading horselover "
"168","Spotify","love spotify but ","William Jay","November 8, 2014",5,"spotify is arguably one of the best things that ever happened for music listeners and one of the worst for music artists artists make next to nothing we re talking 1/100 of one cent per listen do the math and tell me how anyone can live off that the only artists who can survive are superstars who make all their money from touring "
"169","Spotify","five stars","ANDREW BETRIX","March 27, 2017",5,"excellent music"
"170","Spotify","musical genius","Veiled Diva","September 24, 2015",5,"i really like this app it is very simple and easy to use i would definitely recommend it to my friends "
"171","Spotify","five stars","Trey Schneider","June 20, 2017",5,"easy to find music "
"172","Spotify","five stars","Donna Bailey","July 30, 2017",5,"better than amazon prime music unlimited "
"173","Spotify","five stars","Michelle Adams","August 17, 2017",5,"i absolutely love this and am more than satisfied with the service "
"174","Spotify","excellent","Melissa HoneyBee","May 4, 2017",5,"never had so much music at my finger tips "
"175","Spotify","music music music","Crissiace","March 11, 2016",5,"i have a 15 12 and a 8 year old and they all use this app all the time they dont even use there ipod anymore they just download songs using this app they all listen to the same music so they just share off each other"
"176","Spotify","five stars","Sonia Porter","June 12, 2015",5,"my music my way"
